CustomerID,SubscriptionLength,LastLogin,SupportTickets,PaymentHistory,Age,Gender,Churn
2305e6d3-aa61-453a-92b0-00780e8472a7,10,2023-08-15,0,on-time,39,Female,1
0876daaa-01ce-4fc6-b2d1-16fe8f08963c,55,2024-03-16,3,on-time,41,Female,1
c15dfcfc-b325-442c-8eeb-3fd86783b0c3,35,2023-08-27,2,late,43,Male,0
1b674518-b0bf-4f14-b6d0-66f27d874566,1,2024-05-09,1,late,64,Male,1
dfecb2ae-58e7-40bf-8f3e-64f479140a61,35,2024-01-12,1,delayed,67,Female,0
af8c96a9-18f7-4499-9f61-c53457d1d37c,7,2022-05-20,8,delayed,36,Male,0
d6ada066-7f6b-451b-ba05-c0b73ddf55b2,59,2023-01-13,1,delayed,28,Female,0
7ee1a2a3-024b-4e48-b980-71b14642cddb,11,2023-02-16,7,late,62,Male,1
ed3032ed-824c-4948-b474-b1a4f2684ee1,46,2023-02-05,9,on-time,53,Female,0
92dbd613-4e05-4eea-93d7-284617776c3a,8,2023-04-10,1,late,23,Female,0
f6aca9b4-5e14-4c30-bd2c-db8d39ebfa32,17,2023-03-09,6,on-time,47,Female,0
3b4c0730-253d-4737-8218-5e77dc58ea6a,28,2022-12-26,10,on-time,55,Female,0
c6b7e7cb-be0d-44ed-b306-1611ef96a214,19,2023-05-25,5,delayed,38,Female,1
5bf26ec8-c814-4d3c-a166-c6aba8f614bd,57,2022-12-22,4,late,35,Male,0
d4c667bb-211e-45c3-9cc7-53ad6264190f,57,2024-01-11,3,late,38,Male,1
80109500-5ae5-4530-a6b4-8fc61e94eb4b,31,2024-03-21,9,delayed,36,Male,0
b594b706-a7fb-481e-ba88-a4ab78916712,7,2023-03-03,7,delayed,51,Male,0
6e927501-5bd7-4dc6-aa75-e34da1d53402,53,2022-12-18,6,delayed,56,Female,0
c46f5825-669f-41b9-b902-d6c05bf57279,3,2024-01-02,7,late,47,Female,1
ddd3e779-4879-496d-be38-f4ebb6e0eac2,1,2022-08-06,3,delayed,31,Male,1
1ee1723b-4a96-46a4-a752-41027acf6bcc,9,2023-04-28,10,on-time,64,Female,1
3e581dd5-eed1-4368-9811-6722277dfc7b,14,2023-12-15,1,late,19,Female,1
568d6f3e-f4b4-45aa-adfd-a2912fdb5c0d,48,2023-06-08,0,on-time,57,Female,1
6247b40d-ae5c-4b3d-9c27-50353a8be161,29,2023-03-14,8,delayed,36,Male,0
fae3fcee-7636-4fd9-8376-ffa876fe579f,6,2024-05-12,5,late,59,Female,1
d4188645-90de-4fba-bfb5-9512fa04a706,51,2023-09-09,10,delayed,66,Male,1
8091a21d-6637-409f-acf6-06fc387cdf02,32,2023-01-13,6,delayed,18,Female,1
849648e8-5084-440f-bb8f-5fc77c96eefa,44,2023-10-30,7,on-time,43,Female,1
51306e5c-78c5-4976-9786-72e8006b8fd6,46,2023-03-19,9,delayed,56,Female,1
d21dbc09-3a35-4442-b325-f875e4172ba3,36,2023-04-17,5,late,44,Male,1
c57842a9-934c-472a-8c72-fe13fbf28c1c,3,2022-06-17,6,late,46,Female,0
3346f7c6-4372-49fd-97ee-2fe6681091fe,44,2023-12-01,3,late,32,Female,0
2e4a6e78-1cf4-48ed-adb6-de2153a9ec5d,40,2024-01-26,5,on-time,29,Female,0
3bd5f8a2-073c-46ba-9d39-3bf9b2daa1f6,50,2022-06-19,1,on-time,56,Male,0
01275a63-88da-491b-a1f6-c8770212585b,42,2022-08-25,2,on-time,59,Female,1
9b1ae019-9aca-4c4a-924e-31041dd26234,12,2024-05-12,4,late,46,Female,0
bdb62ff3-14e1-4706-b309-a536e998952c,11,2023-05-14,7,on-time,24,Male,1
852d2ee5-0061-4d30-9907-3286329cd43a,53,2024-04-12,4,delayed,69,Female,1
111868f8-6a4a-4e0e-989a-95009f13d2fb,26,2023-07-08,0,delayed,70,Female,1
3a19607d-3bfb-455e-ad0d-04182d58bce9,49,2024-05-07,7,on-time,21,Female,0
ceb09220-7984-433f-a1c6-1ae46a594b07,60,2022-05-17,7,delayed,37,Male,1
f9df7275-6199-4015-b5c9-599f6f9179cf,57,2024-01-01,1,late,20,Male,0
44f20133-f45c-4840-9da2-83380a8bc856,24,2022-06-08,0,late,37,Male,0
5e12425c-b42f-4357-98d9-7f4a95331356,3,2024-02-18,9,on-time,27,Male,1
a408001f-7433-47f1-ad5b-9bb2565af699,42,2022-08-29,1,delayed,26,Male,0
40709bd4-1790-46b7-845c-21e7988d0e4a,51,2022-08-05,1,on-time,63,Male,0
062d7f7a-45da-41f3-9a7e-256db6ffe12c,13,2023-11-05,1,late,45,Male,0
a8aa7d13-c5a9-48d1-9eed-e43c24536074,31,2022-08-30,7,delayed,64,Male,0
f9d2b2de-92bb-4701-b503-c56e61002dbd,9,2023-10-11,5,delayed,45,Male,0
820d15c6-6bd1-4046-b39f-bb6951cd2c07,41,2023-06-09,8,on-time,64,Male,0
b170b1ed-1b04-4be3-8f41-d3e41eceb5e5,47,2024-04-23,6,late,51,Female,1
e4ad24e2-824d-4e96-9fe2-53b079801aaa,59,2023-04-29,4,on-time,54,Male,0
8c3af69e-7474-4f6f-adbd-b6e57844c2ac,39,2023-02-04,6,late,65,Female,1
60924d2b-4122-4d75-aa8d-3e8420fe652b,33,2022-07-17,5,on-time,18,Male,0
d1f15ee7-55e9-418e-8164-80fa90a2b8e1,17,2024-02-14,10,delayed,31,Male,0
3f9bbcfc-742c-4905-bbca-b3eadcff697d,8,2023-02-13,7,delayed,48,Male,1
69083bd6-ef61-4cac-8674-d2447b056d02,17,2022-06-04,2,on-time,29,Female,1
0189a5d9-e355-4369-b931-a26d726e8017,13,2023-07-20,10,on-time,50,Female,0
c67781b2-c3a3-4607-b565-2d0067a4eb26,41,2023-04-28,4,late,30,Male,0
40d2d16f-3db6-42f4-adf2-fc823956fba9,23,2023-05-22,6,on-time,35,Female,1
70df67b9-3a6f-46fa-a418-13ef799fde33,3,2022-12-23,10,late,32,Female,0
99755cb9-7c76-4592-a73e-3f3b5c27761d,49,2024-05-09,6,delayed,35,Male,1
d4e26a5b-f807-4dd9-a618-4c80edf6b1e0,3,2023-06-26,4,delayed,23,Female,1
4cc672fc-3006-4f85-966a-1a98af3b5a91,1,2024-05-10,10,late,32,Male,1
1f6ceec1-ac54-4740-a182-e35f848edc98,24,2022-07-01,8,delayed,25,Male,1
559de204-0964-4b31-97c2-747f27b51ee7,13,2024-03-22,9,delayed,55,Male,1
c408143f-290d-47e4-8e1f-40819f2d5db8,19,2024-04-15,10,on-time,34,Male,0
3008a519-ad83-4951-a3ea-a00577f63854,52,2023-04-01,9,on-time,39,Male,1
64119d38-2ae2-41c0-b12a-4c3c7f006257,15,2022-06-22,9,delayed,70,Male,0
c5ac7520-cd46-48fe-b2b7-2bd2c97be2af,42,2023-02-04,8,on-time,47,Female,1
d46e34aa-ae9d-4797-8284-e0bee33e270a,53,2023-06-25,5,late,25,Male,1
2ee66e21-53fb-4ed1-b953-4807300961c3,24,2023-06-24,2,late,32,Female,0
d9efbb41-b66b-4b0b-8af3-7d72ec4f4490,43,2023-08-21,3,delayed,65,Female,1
a22fc818-26f3-4244-af1d-5baf952b750d,49,2023-11-02,6,on-time,27,Female,1
a9c7ae92-e61b-4dc6-be52-5e4f9e203161,29,2023-08-03,10,delayed,31,Female,0
70fe3cfc-991a-4513-b69f-e284edc641cd,45,2022-06-11,2,delayed,18,Female,0
9a9dadd2-e7aa-4070-bcdd-b4cc3e332f35,7,2024-03-02,2,late,29,Female,1
3246b7d9-bb29-4639-8e4a-295d5153f737,34,2022-05-17,10,late,38,Female,1
3e2b6653-2258-4df3-8ff0-952a0b2591c4,30,2023-04-26,1,late,56,Female,1
3957f082-9c27-4c51-ac98-a368dfc8b87a,17,2023-10-12,4,late,56,Male,1
f7350626-dca8-46fd-9bea-f9cfaf3cb9d0,60,2023-12-26,10,delayed,50,Male,1
a54e6c8f-ecb3-477a-acef-5e55840658d1,18,2023-09-21,10,late,64,Male,0
aedab7b5-e2aa-45a7-8951-03edfd05a5f5,27,2023-02-03,8,on-time,69,Female,0
29c836e0-3130-4e46-af79-75467e5168dc,2,2023-03-02,7,delayed,69,Female,1
b7ae7758-5b45-4f5a-97de-701d8eafb323,36,2023-04-22,7,delayed,46,Female,0
a9c9a24e-fd72-4837-b05b-acc2640ca20c,52,2023-01-18,9,on-time,56,Female,0
113c1836-77f4-431b-bde9-d47dd89331ac,20,2022-09-07,6,on-time,32,Male,0
c06bad38-1d01-4478-8110-412c38431ed6,51,2022-09-14,9,late,58,Male,1
f361c497-64e0-4ab3-afb8-0c63f42f338f,21,2023-05-12,7,delayed,27,Female,1
e46232e7-35c3-4e95-8a64-7b9fb52f6009,32,2023-02-26,5,delayed,51,Male,0
67f8ab57-0572-4bb5-8bee-2ebdb44788bd,24,2022-10-25,8,late,43,Male,1
95e19cb6-698e-4cba-9a98-da57166adfc4,58,2023-08-02,2,delayed,26,Male,0
8a74bec5-6951-443e-8a6c-b87cdfb87708,60,2022-10-27,5,on-time,20,Male,1
fefd320b-f5ef-4a99-810f-5ddfa2251838,31,2023-10-18,1,delayed,51,Male,0
e80bb7eb-a499-49cf-87e5-1bbc22e9e671,41,2023-06-01,7,delayed,26,Female,0
8986148f-8b3e-40e7-a151-787e4f027fe8,20,2022-07-07,5,on-time,47,Female,0
bb00d206-f854-4953-9ad7-3702140a642e,22,2023-06-03,1,on-time,57,Male,1
6b5a174d-3436-4eaa-83ea-038fc095e099,43,2023-09-08,4,delayed,41,Male,0
156e3ae5-4fe4-4735-9c29-b6dac1d7fbe9,43,2023-12-16,7,late,43,Male,0
3d3703f8-cef9-40ce-8471-e21a05f2b928,27,2023-09-05,4,late,45,Female,1
968051b7-0723-4796-9d95-39fcf7cd0b75,10,2024-03-17,6,on-time,66,Female,0
2743e0df-5e15-428a-833c-f90ff555a628,18,2023-05-13,1,on-time,47,Female,1
72789d75-97f0-4fcf-9c35-1dc942260a44,19,2022-12-19,7,late,33,Male,1
38330558-fb23-43e7-96a2-c379e0c6a8a7,9,2023-03-10,5,on-time,49,Male,0
ed6a1bfc-81be-41f4-bef8-74d76251d74d,35,2023-02-04,9,delayed,46,Female,0
438dc8b1-9719-44f8-92fb-05ca3a724b9f,6,2024-05-12,10,late,28,Female,1
50c6fa8c-27a0-408c-8b44-361f16c7354a,43,2023-09-15,1,on-time,42,Female,1
10345193-7c2b-440d-9045-a445958cd60e,20,2023-06-30,5,on-time,30,Female,0
62b22fd5-51c6-42e4-af48-744f7abc9f0b,11,2023-12-04,8,on-time,48,Male,0
6f2af3b2-1dd9-4d4c-8637-fdcadf4630ad,46,2023-08-31,8,late,63,Male,0
22324672-f64e-4f4a-af89-c2e7aa170666,25,2023-12-29,1,late,47,Female,0
1e709e19-07f7-4ee0-a299-cb482449213a,46,2023-11-15,2,on-time,25,Male,0
a11b26b0-0823-4adf-bf75-12c56e05724d,54,2022-12-14,6,delayed,24,Female,0
5804a881-1d8c-4a3b-a261-479043a061c4,37,2022-12-29,9,on-time,31,Female,1
a31cc5d2-cd96-46a1-9dbd-c6ff5fad7a0d,58,2022-10-11,2,delayed,46,Female,1
8abb572c-8aae-4c3a-9312-24e0bebbe60d,41,2022-07-02,2,delayed,69,Female,1
03927935-8d5f-42c0-83f0-ba7756b8002a,58,2022-09-19,2,on-time,70,Male,0
059ebb2e-d1ca-4193-bed6-1f4ee8751766,41,2023-09-23,8,late,61,Female,0
233e3834-54e2-4ea6-8202-faf9dcebef56,22,2023-02-08,8,late,69,Female,1
9d0b6f5e-196d-462d-bec2-4805feeac13d,52,2023-07-26,0,on-time,40,Male,1
c20166e3-ca68-4a98-b48e-f9a86aeb5a32,15,2022-07-08,3,on-time,26,Female,1
854ca896-1aac-4ca1-920c-904e4063d525,7,2022-07-14,5,on-time,25,Female,0
20d5c16e-9611-49cf-bfbd-fd47dc7972f0,13,2023-05-28,3,delayed,53,Female,1
c82a6c15-d733-4669-852d-858508df6b19,56,2022-11-06,5,delayed,58,Female,1
d61a43f2-8ecb-4971-98c8-ece658ea0417,50,2023-11-17,4,on-time,57,Male,1
b1954990-2d5c-4415-bedc-b8f9378b094c,13,2023-10-14,8,delayed,63,Male,1
338f4acf-6627-4136-baeb-5bc0f63d307c,29,2023-09-01,2,on-time,21,Female,1
5931c9b4-7061-46ff-becb-a4c8b2c92c12,56,2022-09-16,6,late,56,Female,0
e5039055-f90b-4724-b883-a8ea44e8a604,22,2023-02-11,7,on-time,51,Male,1
da2e6e6c-8c1a-412b-bff9-9f34f94d9109,52,2022-10-19,2,on-time,23,Male,0
5050f32c-d406-4cce-b73a-13fb37503d77,49,2022-08-24,1,on-time,38,Female,0
c6b4195c-aa19-4f26-8fa4-1d2246ddb0ac,50,2024-01-04,1,delayed,21,Male,0
d1bfbaba-a908-423b-9551-f819001debf6,58,2023-01-26,5,late,59,Female,1
c833b07e-b4d5-4ffc-9f4a-518a4ef0ba9b,14,2023-01-23,6,delayed,20,Male,0
039d60ba-9c99-4735-95a6-52a708fce7af,57,2022-12-30,7,delayed,18,Female,0
b63c1dd8-2a9e-4a38-9d5a-474ccda840fd,50,2022-12-16,3,on-time,55,Male,1
8dff06d2-8340-4ed5-b38f-8437faa2cbad,49,2023-02-10,4,late,67,Female,1
6a2465cf-16c2-44aa-b2f7-8920dd7516f5,34,2023-06-11,6,late,39,Female,1
1f69cd43-68bf-4f7e-94dc-2301882ab925,29,2022-07-18,8,late,43,Female,1
ff283550-7684-4398-babb-c6b697f43de4,58,2023-01-23,4,delayed,18,Male,1
a0d9da58-3db4-4b81-8beb-cf4f2c94151d,49,2023-04-21,4,late,45,Male,0
080638c9-4967-49fb-b2e0-2961ac73189c,31,2022-06-03,3,on-time,57,Male,0
d87d3afc-a370-4e8a-821a-c45bd5e32aef,56,2022-12-12,4,delayed,50,Male,0
a94501d7-f9d0-4163-9ef1-274a13801f25,43,2023-01-15,7,on-time,48,Male,1
a74b3d20-8c3f-429f-ba4b-0bc65121f31f,12,2022-12-26,1,on-time,51,Male,0
3fb230b2-b55d-4442-8884-e6660c661a49,51,2024-03-06,1,delayed,26,Male,0
23d83f22-8440-4b37-b13b-ad4ee368f7d2,42,2022-12-04,5,late,24,Male,1
637c3644-c934-4ce7-8e5b-c44c98decbf6,32,2023-04-07,2,late,54,Male,0
40e3469f-39b6-4d71-951a-051847e77e2b,49,2023-01-14,9,delayed,46,Female,0
7d4fbfff-8865-4e42-8efe-73ece9184b9f,9,2024-04-06,6,on-time,65,Male,0
6c749cf4-1f75-40bc-b550-f22172e55360,12,2023-03-03,4,late,68,Female,0
3b239fd8-0d20-4686-854d-f9b62b66b1c0,29,2023-11-16,5,delayed,24,Male,1
07d5e121-623a-45ae-ba31-a27cced4dd7c,1,2022-11-18,0,on-time,39,Female,0
d3100ac5-1932-463c-8eec-95b014c30b50,52,2022-10-05,5,late,55,Male,1
700b1433-f5d6-4476-a0f1-2d46e775f27e,5,2022-05-28,7,delayed,49,Female,0
86861f29-5cb7-4bb9-80ff-34b4e4bd7d57,25,2023-04-03,0,late,39,Male,0
7ff5101d-3f1c-431b-86ff-76d11fe32b56,36,2022-12-21,4,late,18,Male,0
7881307d-6e77-4359-a77a-beb744bfc434,48,2023-11-09,8,delayed,39,Female,0
2a0b2040-0ef0-4b6f-ad48-79e7efd164ee,51,2023-11-18,6,late,47,Female,0
5b7801ea-8634-4347-9aa6-b26ae30d04fd,26,2022-10-21,0,late,69,Male,0
cc869dea-38a7-4c54-a6b1-caba3fccb2c1,52,2023-01-05,4,late,37,Male,1
8d3ac4b9-2fb0-4074-a532-3fd3c9f35bf8,52,2022-11-27,7,on-time,56,Female,0
3b8ddd5b-2e66-4ecb-86f9-f4e68b4eb003,27,2024-03-18,0,late,29,Male,0
ecdd001e-6ad8-464d-b8c5-ee78d214f218,27,2024-04-02,8,late,70,Male,1
3e4c1362-2826-4f27-b190-cb53b489f5c7,53,2023-12-26,5,on-time,62,Female,0
d5511e14-e18d-49ce-a0fa-5cd38f5a5ade,53,2023-08-11,1,on-time,33,Male,0
3f79dd31-beb7-48d6-ab02-1118ae63ad3a,31,2023-06-28,10,on-time,19,Female,1
cc713ba6-4ca4-4e01-8621-8f7ffcd4fb19,17,2024-03-20,5,delayed,34,Female,0
bdf2b5a1-b57a-4c03-8b85-eda6db0198ff,20,2022-06-02,7,late,32,Female,0
e7a2d2d0-ca3c-4050-b5fc-1b10b8d13539,34,2024-03-05,9,delayed,43,Female,0
2af595a3-697b-4538-8ff7-3f2533251c76,37,2023-03-08,5,late,69,Male,0
6282c33d-3665-46a5-a34d-a412816a5ea8,47,2023-07-05,4,on-time,69,Male,1
207417e7-1a60-4f0d-be41-32ad86b0915a,48,2024-03-11,6,on-time,37,Female,0
e62ce6a3-02fb-4d7c-8866-2aba16018cc6,56,2024-02-16,6,on-time,60,Male,0
f6292535-02b3-4be2-94ed-05bde4d08ebe,60,2023-12-18,6,late,23,Male,0
65578e91-bee5-464d-be37-355efbdc678a,35,2023-05-01,1,on-time,38,Female,0
69967b5c-fc14-4cfe-869a-1289ac91c01e,50,2023-02-09,2,on-time,67,Male,1
b9e7f780-421c-4262-a573-9938a96e2bf4,50,2022-07-15,4,on-time,52,Male,1
96062930-2860-4311-8315-d334e47c98ea,5,2022-11-21,0,delayed,21,Male,0
0b9bcb7e-dba6-40f1-b5bb-cdb0bda31488,32,2023-12-29,10,on-time,51,Female,0
cf21ae6a-82e2-4424-8dbc-ad25daace3a3,10,2022-07-08,5,delayed,69,Male,1
735b3a80-3fbd-4eed-b23d-c8f5b17078ee,42,2023-11-19,4,delayed,68,Male,1
a9584453-c2ea-4172-a5a1-5243c7281f15,1,2022-08-29,9,late,40,Male,1
827acd0d-e150-43b0-a07a-eb89998df20b,18,2022-12-27,5,on-time,37,Male,1
59e8484c-25d2-43e3-992e-7dea03743263,3,2023-10-16,0,delayed,56,Female,0
f6b4160b-d466-4772-9df5-672b5ba48aa0,28,2023-01-02,3,late,54,Female,1
40e5e8fa-b033-4368-a443-a7378072b635,53,2022-08-28,0,on-time,62,Female,0
bbef627f-ce91-40c9-babd-224105c2b105,42,2024-05-12,0,delayed,20,Male,0
9bcae27d-3319-48eb-9afd-518dd55f0e0e,26,2023-03-21,6,delayed,29,Male,0
70bc3ec1-4d29-477a-b939-10e656e16c2b,2,2022-09-02,0,late,43,Female,0
f0041e32-4bc0-4de3-9197-b56179b68b95,54,2024-02-04,6,on-time,60,Female,1
59581c94-54f5-4df7-a9bf-79f4b3739067,34,2024-03-09,3,delayed,69,Female,0
6557338d-6175-416a-9a64-2c24a34acc3e,44,2023-08-09,0,late,49,Male,0
80635ef2-e534-48bb-b20e-d71966b9b21b,22,2023-01-03,7,delayed,29,Male,0
9090d244-c1d4-4db0-909b-f39cacb1691c,3,2024-03-02,3,on-time,36,Female,1
3765002d-6e6b-4eba-b055-d84e3c38bfd6,47,2022-12-08,4,on-time,29,Female,1
23e86d63-8278-41e5-aadb-6a6783add758,4,2024-02-03,6,on-time,66,Female,0
e669d6b6-c1af-476b-8473-3c8898ecdbc6,51,2023-07-04,6,on-time,44,Female,0
d610de6d-819d-49b4-a949-2308c710fab3,36,2024-02-17,10,late,57,Female,0
577aa515-eac5-43ff-b9d1-b233a5c07ecf,42,2022-12-04,9,delayed,32,Male,1
e807092d-74ca-4c56-8d39-03626ef4d6b4,32,2023-10-04,3,delayed,64,Male,0
bac114b5-ca19-45a8-8d5a-2ad386d77094,10,2022-10-14,2,late,19,Female,0
b0fde8c9-7575-417c-81ca-37f5f7de1a61,9,2022-07-09,9,delayed,51,Male,1
1a6c3c25-98e1-4bc0-b385-89c704ade7b7,17,2024-03-11,0,late,26,Male,0
f17a7c84-cb3d-4ee7-ba9f-941a41a064be,46,2022-05-17,7,delayed,57,Female,1
f0862962-3771-4867-9fa2-e52bd35169bc,56,2024-04-11,0,on-time,55,Female,0
e83f3278-2c70-4901-9e3f-4f152f5c5cbe,22,2023-10-12,10,on-time,62,Female,1
44864d26-cfd0-4276-9c01-7e5d5c41dfb5,24,2022-05-23,4,on-time,34,Male,1
0438b3d4-a81b-4fe3-bda4-8455acac00dc,19,2022-06-02,3,late,32,Male,0
2adfd824-edae-4c39-aa9e-062a9b89bf0d,13,2024-02-21,10,late,25,Female,0
d273dcbe-f65a-4a2a-8f76-8aacdec22e0c,23,2022-11-16,6,on-time,52,Male,1
bd03c81f-7ff3-4029-92bd-db3b649ec503,44,2023-02-23,1,late,69,Male,1
9502e1d5-167a-4089-9ace-cdbfdbb59fc2,48,2023-04-17,1,on-time,50,Female,1
0654f465-b311-49c4-9d86-fd12c8359b91,12,2024-01-03,2,on-time,36,Female,0
881d0ee1-9808-4cf3-83a7-69aa2c14af79,32,2022-12-14,4,on-time,52,Male,0
dedff24b-3567-4813-bd05-bc2c5a505a98,31,2024-05-01,3,late,45,Female,1
2f39c045-51bb-41c1-b262-0328624aadae,60,2024-01-24,1,on-time,47,Female,0
26b18865-a878-4876-bf0d-f2ca2dc6c2ac,5,2023-09-04,7,late,67,Female,1
9638a3c7-685e-406b-8171-31eb9766c143,53,2023-09-16,9,late,48,Male,1
3a0879fb-dc78-43b3-a919-b5aaf0c99bea,3,2024-04-19,6,delayed,69,Male,1
e5bcd7ed-6fa6-4010-8ddd-49b700b425aa,38,2023-08-29,2,on-time,66,Male,1
a5f3aa63-a5cb-4d9f-a579-49170806989a,15,2024-05-08,4,delayed,24,Female,1
6b58996c-15d0-4b43-80a1-717622b34047,35,2023-01-13,0,delayed,21,Female,1
a0536c6c-ea87-43d2-a208-47d854ed1b3b,34,2024-05-05,5,on-time,67,Male,0
b6e4d16e-3066-4cc9-9e7f-0271d38b8f29,42,2022-07-03,10,on-time,25,Male,1
50ed6af2-235f-4be1-b8b5-5fb556d1079c,23,2023-10-09,7,delayed,33,Female,0
fa2225d7-7c6d-4ae1-863e-4336bf3cfe56,60,2023-05-25,9,delayed,29,Female,0
4502d7f8-54a1-496c-a9ab-fb0d9be57401,49,2024-04-11,10,on-time,39,Male,0
cddd03bb-756a-413d-93f1-484aa55dc720,33,2023-12-24,5,delayed,33,Male,0
832e9e1e-1b90-4d6d-a5e6-190b28da2b89,48,2022-12-04,10,late,51,Female,1
9ba66e98-6791-40e0-b6fe-ce9a8f15c995,22,2023-04-29,9,on-time,31,Male,1
9b83a437-28b7-405b-abc2-ded76bd8e65f,17,2024-05-03,8,delayed,39,Male,1
afaf2b68-205b-49e7-842b-43fa6b4de9de,17,2023-10-09,1,late,69,Male,0
c99d5f9e-c634-4ffd-b02d-d043d01acef6,43,2022-08-12,1,late,63,Female,1
d6b6b5d0-1c87-484d-85fa-8ac995a37efe,17,2022-10-08,7,on-time,39,Female,0
4b511edb-7b76-4615-b6b1-465dbf2b6442,53,2023-11-01,5,delayed,41,Female,1
c3ac232c-af40-4e52-999a-1949ba9d82b8,13,2023-04-12,0,late,58,Female,1
1c52d51e-c8fe-4b2d-86b0-163043215bf4,51,2023-09-22,9,on-time,52,Male,1
89386b90-d341-4532-8252-f7235b0eec4b,2,2024-01-29,6,on-time,23,Male,0
9b9a9bf5-0a78-491f-8211-550313218ef7,43,2022-05-28,8,late,30,Female,0
23746ddd-f410-4d94-8689-f37bf94523fe,37,2024-04-06,1,on-time,60,Female,1
c8a86e3a-6293-4980-a879-5e631f742e70,42,2023-05-25,10,delayed,58,Female,0
a1c56342-5033-45a4-86ec-9ad0e2cbef40,5,2024-02-12,7,late,58,Female,0
645cc176-b3f1-45d0-95c7-a82023f3e5ae,11,2023-09-29,7,on-time,28,Male,0
39a11816-fc7a-4d95-bfdf-8a9e9446d493,37,2022-06-23,10,on-time,23,Female,0
eb6b96ec-ea3a-4bf3-a994-6c6d3590a2e5,43,2024-04-16,3,on-time,49,Female,1
c83235cc-995d-467b-8c13-33ce07117e78,37,2023-03-23,5,delayed,59,Female,1
b40eb501-bb2c-4c42-8f6d-c11721eaa1fa,60,2023-01-02,9,delayed,70,Male,0
fa4f4535-e45d-4903-a79b-cce2681d30de,9,2024-02-23,3,on-time,24,Male,0
be216476-0e05-46b9-8bdd-4b9dfc2cd5c7,3,2024-02-25,9,delayed,23,Female,1
25394778-8ada-4689-a0dd-054172189a39,42,2023-07-26,7,late,18,Female,0
a4ed017b-208a-488e-a6e4-ac85f10185fd,9,2022-10-25,9,late,53,Female,1
d4ae3486-2b19-4984-b49e-b5a696ab64d2,39,2022-07-25,8,on-time,47,Male,1
44933c86-49ad-4e95-b837-e5069398dbd6,17,2022-11-29,8,delayed,37,Male,1
024d65de-af44-4aeb-a734-162f362da540,37,2024-03-18,4,delayed,50,Female,1
860215be-0d32-4347-9cbc-d86ea2e86f7a,29,2024-01-08,1,delayed,70,Female,1
02a007fc-e04e-443c-91f6-3e9bc7361a75,45,2023-09-25,1,delayed,45,Female,0
240eb6c1-c5cf-455f-a78d-b4f648df480e,52,2024-02-22,1,delayed,39,Male,0
f0344058-2274-40da-81de-9808c2ff347b,37,2022-08-13,10,delayed,18,Male,0
bd8744d8-01a5-4ef1-950c-54d4f4098aef,20,2024-02-13,7,on-time,51,Male,1
548c3ec4-2536-4ca8-966a-45e952c51809,48,2023-08-09,3,late,50,Female,1
5f7e07d3-160d-4b9e-9004-d975c045883b,13,2022-10-24,6,delayed,46,Female,1
aeaaec48-54f1-47a3-b378-e6ca40fd8aaa,22,2023-05-28,0,delayed,67,Female,0
1598734a-86c5-4c1b-8923-cba17874166b,22,2022-07-18,1,on-time,42,Female,1
c6cbb179-6239-430a-b052-5bb650c67350,53,2023-03-26,5,late,57,Male,0
6d05f2e3-8d20-4bea-bae3-98cf8ace37d3,36,2023-06-23,7,late,34,Female,0
24cb0b4e-3825-47e1-a80d-240312f378a1,6,2023-09-29,10,on-time,53,Male,1
82edc5ab-dfde-422d-9429-e0c9664ceba8,24,2023-01-15,5,late,21,Female,1
24a703e3-120a-402f-a11a-15c325efc3a9,12,2022-09-15,4,late,20,Female,1
90b15e3d-a500-4582-a250-e9f908d17e63,60,2022-08-15,4,delayed,58,Female,0
448236e9-863c-4992-916f-ebe7aa0cc327,53,2023-07-30,5,on-time,69,Female,0
aa648f16-f035-4088-9a2b-f7fe4d7e4449,23,2024-03-22,9,late,62,Female,1
976ae5fb-66f1-40a0-ba1a-262bba13834f,1,2024-02-08,7,on-time,33,Female,0
e79d4d5f-ab6f-49e7-be72-544851b5ab77,8,2023-09-12,10,on-time,42,Female,1
3b77ba5f-5860-46e3-832d-5e70777cd128,42,2024-01-10,9,on-time,38,Male,0
6245b749-b9a6-4dc1-899f-b91b808ea422,30,2024-01-14,4,on-time,62,Male,1
cae1367a-579e-4b08-9db1-3edffa29559d,7,2023-06-18,6,delayed,21,Female,0
13b2cc15-9309-4549-bff0-e57901c3df91,9,2023-05-21,0,on-time,34,Female,1
c43eebcc-6f69-4d69-9e34-9e311c67556d,52,2023-09-09,1,late,48,Female,1
84c85b95-0637-4a9e-8bb6-2aff3e6fdeb2,22,2023-06-15,3,on-time,65,Male,1
91e54b3a-0a4e-4eb7-b97b-8d621c9527d0,34,2023-02-19,0,delayed,70,Female,1
2e0885fc-5da2-4c06-b146-b0800a2cf6a9,3,2023-02-05,8,on-time,63,Male,0
c187715f-7baf-404d-bc6d-74a844ee5071,2,2024-04-26,8,late,27,Male,1
00556e42-6b49-4a3b-b26c-e972e1dafdd8,35,2024-02-06,7,late,29,Female,1
a7838837-3c74-4bc2-8504-644fa5dc7c7b,12,2023-10-07,0,late,61,Female,1
e31b9123-b9ab-408f-be2b-32727a37e212,41,2023-02-08,4,on-time,43,Male,0
d370c51f-d8e2-4a4c-8d84-344baef472a7,55,2024-01-16,10,on-time,26,Female,0
0b2f72ef-ec09-49b8-a924-b159b9c3a78f,2,2023-12-29,0,delayed,28,Male,0
