0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1.0,47.0,3.0,0.0,46.0,0.0,571.0,2209.0,141.0,0.0,2162.0,0.0,26837.0,9.0,0.0,138.0,0.0,1713.0,0.0,0.0,0.0,0.0,2116.0,0.0,26266.0,0.0,0.0,326041.0
1.0,57.0,8.0,1.0,61.0,1.0,52.0,3249.0,456.0,57.0,3477.0,57.0,2964.0,64.0,8.0,488.0,8.0,416.0,1.0,61.0,1.0,52.0,3721.0,61.0,3172.0,1.0,52.0,2704.0
1.0,25.0,0.0,1.0,39.0,0.0,410.0,625.0,0.0,25.0,975.0,0.0,10250.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,0.0,410.0,1521.0,0.0,15990.0,0.0,0.0,168100.0
1.0,22.0,2.0,1.0,60.0,1.0,529.0,484.0,44.0,22.0,1320.0,22.0,11638.0,4.0,2.0,120.0,2.0,1058.0,1.0,60.0,1.0,529.0,3600.0,60.0,31740.0,1.0,529.0,279841.0
1.0,47.0,2.0,0.0,66.0,1.0,405.0,2209.0,94.0,0.0,3102.0,47.0,19035.0,4.0,0.0,132.0,2.0,810.0,0.0,0.0,0.0,0.0,4356.0,66.0,26730.0,1.0,405.0,164025.0
1.0,11.0,2.0,0.0,58.0,0.0,429.0,121.0,22.0,0.0,638.0,0.0,4719.0,4.0,0.0,116.0,0.0,858.0,0.0,0.0,0.0,0.0,3364.0,0.0,24882.0,0.0,0.0,184041.0
1.0,11.0,7.0,0.0,45.0,1.0,715.0,121.0,77.0,0.0,495.0,11.0,7865.0,49.0,0.0,315.0,7.0,5005.0,0.0,0.0,0.0,0.0,2025.0,45.0,32175.0,1.0,715.0,511225.0
1.0,16.0,2.0,1.0,53.0,0.0,477.0,256.0,32.0,16.0,848.0,0.0,7632.0,4.0,2.0,106.0,0.0,954.0,1.0,53.0,0.0,477.0,2809.0,0.0,25281.0,0.0,0.0,227529.0
1.0,24.0,6.0,2.0,20.0,0.0,471.0,576.0,144.0,48.0,480.0,0.0,11304.0,36.0,12.0,120.0,0.0,2826.0,4.0,40.0,0.0,942.0,400.0,0.0,9420.0,0.0,0.0,221841.0
1.0,20.0,8.0,2.0,33.0,1.0,577.0,400.0,160.0,40.0,660.0,20.0,11540.0,64.0,16.0,264.0,8.0,4616.0,4.0,66.0,2.0,1154.0,1089.0,33.0,19041.0,1.0,577.0,332929.0
1.0,7.0,5.0,1.0,35.0,1.0,245.0,49.0,35.0,7.0,245.0,7.0,1715.0,25.0,5.0,175.0,5.0,1225.0,1.0,35.0,1.0,245.0,1225.0,35.0,8575.0,1.0,245.0,60025.0
1.0,42.0,7.0,1.0,18.0,1.0,296.0,1764.0,294.0,42.0,756.0,42.0,12432.0,49.0,7.0,126.0,7.0,2072.0,1.0,18.0,1.0,296.0,324.0,18.0,5328.0,1.0,296.0,87616.0
1.0,7.0,7.0,2.0,51.0,0.0,441.0,49.0,49.0,14.0,357.0,0.0,3087.0,49.0,14.0,357.0,0.0,3087.0,4.0,102.0,0.0,882.0,2601.0,0.0,22491.0,0.0,0.0,194481.0
1.0,12.0,3.0,1.0,39.0,0.0,128.0,144.0,36.0,12.0,468.0,0.0,1536.0,9.0,3.0,117.0,0.0,384.0,1.0,39.0,0.0,128.0,1521.0,0.0,4992.0,0.0,0.0,16384.0
1.0,33.0,3.0,0.0,66.0,0.0,188.0,1089.0,99.0,0.0,2178.0,0.0,6204.0,9.0,0.0,198.0,0.0,564.0,0.0,0.0,0.0,0.0,4356.0,0.0,12408.0,0.0,0.0,35344.0
1.0,15.0,8.0,0.0,64.0,1.0,459.0,225.0,120.0,0.0,960.0,15.0,6885.0,64.0,0.0,512.0,8.0,3672.0,0.0,0.0,0.0,0.0,4096.0,64.0,29376.0,1.0,459.0,210681.0
1.0,22.0,8.0,1.0,69.0,1.0,464.0,484.0,176.0,22.0,1518.0,22.0,10208.0,64.0,8.0,552.0,8.0,3712.0,1.0,69.0,1.0,464.0,4761.0,69.0,32016.0,1.0,464.0,215296.0
1.0,22.0,9.0,0.0,20.0,1.0,80.0,484.0,198.0,0.0,440.0,22.0,1760.0,81.0,0.0,180.0,9.0,720.0,0.0,0.0,0.0,0.0,400.0,20.0,1600.0,1.0,80.0,6400.0
1.0,9.0,2.0,2.0,29.0,1.0,11.0,81.0,18.0,18.0,261.0,9.0,99.0,4.0,4.0,58.0,2.0,22.0,4.0,58.0,2.0,22.0,841.0,29.0,319.0,1.0,11.0,121.0
1.0,17.0,8.0,0.0,49.0,0.0,633.0,289.0,136.0,0.0,833.0,0.0,10761.0,64.0,0.0,392.0,0.0,5064.0,0.0,0.0,0.0,0.0,2401.0,0.0,31017.0,0.0,0.0,400689.0
1.0,44.0,3.0,0.0,41.0,1.0,41.0,1936.0,132.0,0.0,1804.0,44.0,1804.0,9.0,0.0,123.0,3.0,123.0,0.0,0.0,0.0,0.0,1681.0,41.0,1681.0,1.0,41.0,1681.0
1.0,42.0,8.0,0.0,70.0,0.0,617.0,1764.0,336.0,0.0,2940.0,0.0,25914.0,64.0,0.0,560.0,0.0,4936.0,0.0,0.0,0.0,0.0,4900.0,0.0,43190.0,0.0,0.0,380689.0
1.0,1.0,0.0,2.0,51.0,0.0,585.0,1.0,0.0,2.0,51.0,0.0,585.0,0.0,0.0,0.0,0.0,0.0,4.0,102.0,0.0,1170.0,2601.0,0.0,29835.0,0.0,0.0,342225.0
1.0,14.0,9.0,2.0,38.0,0.0,680.0,196.0,126.0,28.0,532.0,0.0,9520.0,81.0,18.0,342.0,0.0,6120.0,4.0,76.0,0.0,1360.0,1444.0,0.0,25840.0,0.0,0.0,462400.0
1.0,21.0,3.0,1.0,46.0,0.0,535.0,441.0,63.0,21.0,966.0,0.0,11235.0,9.0,3.0,138.0,0.0,1605.0,1.0,46.0,0.0,535.0,2116.0,0.0,24610.0,0.0,0.0,286225.0
1.0,11.0,2.0,0.0,51.0,1.0,179.0,121.0,22.0,0.0,561.0,11.0,1969.0,4.0,0.0,102.0,2.0,358.0,0.0,0.0,0.0,0.0,2601.0,51.0,9129.0,1.0,179.0,32041.0
1.0,20.0,7.0,0.0,51.0,0.0,94.0,400.0,140.0,0.0,1020.0,0.0,1880.0,49.0,0.0,357.0,0.0,658.0,0.0,0.0,0.0,0.0,2601.0,0.0,4794.0,0.0,0.0,8836.0
1.0,52.0,7.0,0.0,56.0,1.0,537.0,2704.0,364.0,0.0,2912.0,52.0,27924.0,49.0,0.0,392.0,7.0,3759.0,0.0,0.0,0.0,0.0,3136.0,56.0,30072.0,1.0,537.0,288369.0
1.0,27.0,2.0,0.0,47.0,1.0,53.0,729.0,54.0,0.0,1269.0,27.0,1431.0,4.0,0.0,94.0,2.0,106.0,0.0,0.0,0.0,0.0,2209.0,47.0,2491.0,1.0,53.0,2809.0
1.0,38.0,10.0,0.0,18.0,0.0,431.0,1444.0,380.0,0.0,684.0,0.0,16378.0,100.0,0.0,180.0,0.0,4310.0,0.0,0.0,0.0,0.0,324.0,0.0,7758.0,0.0,0.0,185761.0
1.0,10.0,6.0,0.0,66.0,1.0,61.0,100.0,60.0,0.0,660.0,10.0,610.0,36.0,0.0,396.0,6.0,366.0,0.0,0.0,0.0,0.0,4356.0,66.0,4026.0,1.0,61.0,3721.0
1.0,27.0,6.0,0.0,61.0,0.0,297.0,729.0,162.0,0.0,1647.0,0.0,8019.0,36.0,0.0,366.0,0.0,1782.0,0.0,0.0,0.0,0.0,3721.0,0.0,18117.0,0.0,0.0,88209.0
1.0,9.0,1.0,2.0,56.0,0.0,702.0,81.0,9.0,18.0,504.0,0.0,6318.0,1.0,2.0,56.0,0.0,702.0,4.0,112.0,0.0,1404.0,3136.0,0.0,39312.0,0.0,0.0,492804.0
1.0,30.0,0.0,1.0,40.0,1.0,326.0,900.0,0.0,30.0,1200.0,30.0,9780.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,1.0,326.0,1600.0,40.0,13040.0,1.0,326.0,106276.0
1.0,30.0,5.0,1.0,28.0,1.0,443.0,900.0,150.0,30.0,840.0,30.0,13290.0,25.0,5.0,140.0,5.0,2215.0,1.0,28.0,1.0,443.0,784.0,28.0,12404.0,1.0,443.0,196249.0
1.0,51.0,1.0,1.0,25.0,0.0,204.0,2601.0,51.0,51.0,1275.0,0.0,10404.0,1.0,1.0,25.0,0.0,204.0,1.0,25.0,0.0,204.0,625.0,0.0,5100.0,0.0,0.0,41616.0
1.0,44.0,1.0,1.0,69.0,0.0,449.0,1936.0,44.0,44.0,3036.0,0.0,19756.0,1.0,1.0,69.0,0.0,449.0,1.0,69.0,0.0,449.0,4761.0,0.0,30981.0,0.0,0.0,201601.0
1.0,9.0,10.0,2.0,70.0,1.0,167.0,81.0,90.0,18.0,630.0,9.0,1503.0,100.0,20.0,700.0,10.0,1670.0,4.0,140.0,2.0,334.0,4900.0,70.0,11690.0,1.0,167.0,27889.0
1.0,6.0,9.0,2.0,39.0,0.0,122.0,36.0,54.0,12.0,234.0,0.0,732.0,81.0,18.0,351.0,0.0,1098.0,4.0,78.0,0.0,244.0,1521.0,0.0,4758.0,0.0,0.0,14884.0
1.0,60.0,0.0,2.0,68.0,0.0,69.0,3600.0,0.0,120.0,4080.0,0.0,4140.0,0.0,0.0,0.0,0.0,0.0,4.0,136.0,0.0,138.0,4624.0,0.0,4692.0,0.0,0.0,4761.0
1.0,14.0,7.0,1.0,62.0,1.0,263.0,196.0,98.0,14.0,868.0,14.0,3682.0,49.0,7.0,434.0,7.0,1841.0,1.0,62.0,1.0,263.0,3844.0,62.0,16306.0,1.0,263.0,69169.0
1.0,42.0,9.0,0.0,60.0,0.0,379.0,1764.0,378.0,0.0,2520.0,0.0,15918.0,81.0,0.0,540.0,0.0,3411.0,0.0,0.0,0.0,0.0,3600.0,0.0,22740.0,0.0,0.0,143641.0
1.0,6.0,6.0,2.0,52.0,1.0,235.0,36.0,36.0,12.0,312.0,6.0,1410.0,36.0,12.0,312.0,6.0,1410.0,4.0,104.0,2.0,470.0,2704.0,52.0,12220.0,1.0,235.0,55225.0
1.0,47.0,6.0,1.0,51.0,1.0,24.0,2209.0,282.0,47.0,2397.0,47.0,1128.0,36.0,6.0,306.0,6.0,144.0,1.0,51.0,1.0,24.0,2601.0,51.0,1224.0,1.0,24.0,576.0
1.0,31.0,3.0,0.0,36.0,0.0,157.0,961.0,93.0,0.0,1116.0,0.0,4867.0,9.0,0.0,108.0,0.0,471.0,0.0,0.0,0.0,0.0,1296.0,0.0,5652.0,0.0,0.0,24649.0
1.0,16.0,0.0,2.0,35.0,0.0,108.0,256.0,0.0,32.0,560.0,0.0,1728.0,0.0,0.0,0.0,0.0,0.0,4.0,70.0,0.0,216.0,1225.0,0.0,3780.0,0.0,0.0,11664.0
1.0,17.0,7.0,0.0,39.0,1.0,587.0,289.0,119.0,0.0,663.0,17.0,9979.0,49.0,0.0,273.0,7.0,4109.0,0.0,0.0,0.0,0.0,1521.0,39.0,22893.0,1.0,587.0,344569.0
1.0,31.0,3.0,1.0,45.0,1.0,16.0,961.0,93.0,31.0,1395.0,31.0,496.0,9.0,3.0,135.0,3.0,48.0,1.0,45.0,1.0,16.0,2025.0,45.0,720.0,1.0,16.0,256.0
1.0,43.0,1.0,1.0,63.0,1.0,644.0,1849.0,43.0,43.0,2709.0,43.0,27692.0,1.0,1.0,63.0,1.0,644.0,1.0,63.0,1.0,644.0,3969.0,63.0,40572.0,1.0,644.0,414736.0
1.0,24.0,2.0,2.0,21.0,0.0,334.0,576.0,48.0,48.0,504.0,0.0,8016.0,4.0,4.0,42.0,0.0,668.0,4.0,42.0,0.0,668.0,441.0,0.0,7014.0,0.0,0.0,111556.0
1.0,26.0,0.0,0.0,46.0,0.0,33.0,676.0,0.0,0.0,1196.0,0.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2116.0,0.0,1518.0,0.0,0.0,1089.0
1.0,51.0,1.0,0.0,63.0,0.0,651.0,2601.0,51.0,0.0,3213.0,0.0,33201.0,1.0,0.0,63.0,0.0,651.0,0.0,0.0,0.0,0.0,3969.0,0.0,41013.0,0.0,0.0,423801.0
1.0,45.0,5.0,0.0,33.0,0.0,642.0,2025.0,225.0,0.0,1485.0,0.0,28890.0,25.0,0.0,165.0,0.0,3210.0,0.0,0.0,0.0,0.0,1089.0,0.0,21186.0,0.0,0.0,412164.0
1.0,40.0,8.0,0.0,63.0,1.0,635.0,1600.0,320.0,0.0,2520.0,40.0,25400.0,64.0,0.0,504.0,8.0,5080.0,0.0,0.0,0.0,0.0,3969.0,63.0,40005.0,1.0,635.0,403225.0
1.0,27.0,10.0,0.0,56.0,0.0,506.0,729.0,270.0,0.0,1512.0,0.0,13662.0,100.0,0.0,560.0,0.0,5060.0,0.0,0.0,0.0,0.0,3136.0,0.0,28336.0,0.0,0.0,256036.0
1.0,17.0,8.0,2.0,37.0,0.0,535.0,289.0,136.0,34.0,629.0,0.0,9095.0,64.0,16.0,296.0,0.0,4280.0,4.0,74.0,0.0,1070.0,1369.0,0.0,19795.0,0.0,0.0,286225.0
1.0,60.0,5.0,0.0,20.0,0.0,568.0,3600.0,300.0,0.0,1200.0,0.0,34080.0,25.0,0.0,100.0,0.0,2840.0,0.0,0.0,0.0,0.0,400.0,0.0,11360.0,0.0,0.0,322624.0
1.0,32.0,10.0,0.0,51.0,1.0,140.0,1024.0,320.0,0.0,1632.0,32.0,4480.0,100.0,0.0,510.0,10.0,1400.0,0.0,0.0,0.0,0.0,2601.0,51.0,7140.0,1.0,140.0,19600.0
1.0,35.0,7.0,1.0,29.0,1.0,101.0,1225.0,245.0,35.0,1015.0,35.0,3535.0,49.0,7.0,203.0,7.0,707.0,1.0,29.0,1.0,101.0,841.0,29.0,2929.0,1.0,101.0,10201.0
1.0,58.0,6.0,0.0,32.0,0.0,407.0,3364.0,348.0,0.0,1856.0,0.0,23606.0,36.0,0.0,192.0,0.0,2442.0,0.0,0.0,0.0,0.0,1024.0,0.0,13024.0,0.0,0.0,165649.0
1.0,35.0,0.0,0.0,63.0,1.0,559.0,1225.0,0.0,0.0,2205.0,35.0,19565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,63.0,35217.0,1.0,559.0,312481.0
1.0,44.0,7.0,0.0,43.0,1.0,200.0,1936.0,308.0,0.0,1892.0,44.0,8800.0,49.0,0.0,301.0,7.0,1400.0,0.0,0.0,0.0,0.0,1849.0,43.0,8600.0,1.0,200.0,40000.0
1.0,49.0,7.0,1.0,29.0,1.0,19.0,2401.0,343.0,49.0,1421.0,49.0,931.0,49.0,7.0,203.0,7.0,133.0,1.0,29.0,1.0,19.0,841.0,29.0,551.0,1.0,19.0,361.0
1.0,20.0,7.0,1.0,32.0,1.0,715.0,400.0,140.0,20.0,640.0,20.0,14300.0,49.0,7.0,224.0,7.0,5005.0,1.0,32.0,1.0,715.0,1024.0,32.0,22880.0,1.0,715.0,511225.0
1.0,29.0,7.0,2.0,59.0,1.0,55.0,841.0,203.0,58.0,1711.0,29.0,1595.0,49.0,14.0,413.0,7.0,385.0,4.0,118.0,2.0,110.0,3481.0,59.0,3245.0,1.0,55.0,3025.0
1.0,30.0,10.0,2.0,23.0,1.0,642.0,900.0,300.0,60.0,690.0,30.0,19260.0,100.0,20.0,230.0,10.0,6420.0,4.0,46.0,2.0,1284.0,529.0,23.0,14766.0,1.0,642.0,412164.0
1.0,38.0,8.0,0.0,18.0,0.0,442.0,1444.0,304.0,0.0,684.0,0.0,16796.0,64.0,0.0,144.0,0.0,3536.0,0.0,0.0,0.0,0.0,324.0,0.0,7956.0,0.0,0.0,195364.0
1.0,31.0,8.0,0.0,52.0,0.0,225.0,961.0,248.0,0.0,1612.0,0.0,6975.0,64.0,0.0,416.0,0.0,1800.0,0.0,0.0,0.0,0.0,2704.0,0.0,11700.0,0.0,0.0,50625.0
1.0,27.0,8.0,0.0,69.0,1.0,469.0,729.0,216.0,0.0,1863.0,27.0,12663.0,64.0,0.0,552.0,8.0,3752.0,0.0,0.0,0.0,0.0,4761.0,69.0,32361.0,1.0,469.0,219961.0
1.0,48.0,9.0,0.0,38.0,1.0,169.0,2304.0,432.0,0.0,1824.0,48.0,8112.0,81.0,0.0,342.0,9.0,1521.0,0.0,0.0,0.0,0.0,1444.0,38.0,6422.0,1.0,169.0,28561.0
1.0,40.0,0.0,2.0,56.0,1.0,15.0,1600.0,0.0,80.0,2240.0,40.0,600.0,0.0,0.0,0.0,0.0,0.0,4.0,112.0,2.0,30.0,3136.0,56.0,840.0,1.0,15.0,225.0
1.0,58.0,2.0,0.0,69.0,0.0,101.0,3364.0,116.0,0.0,4002.0,0.0,5858.0,4.0,0.0,138.0,0.0,202.0,0.0,0.0,0.0,0.0,4761.0,0.0,6969.0,0.0,0.0,10201.0
1.0,57.0,1.0,1.0,20.0,0.0,137.0,3249.0,57.0,57.0,1140.0,0.0,7809.0,1.0,1.0,20.0,0.0,137.0,1.0,20.0,0.0,137.0,400.0,0.0,2740.0,0.0,0.0,18769.0
1.0,44.0,3.0,1.0,32.0,1.0,168.0,1936.0,132.0,44.0,1408.0,44.0,7392.0,9.0,3.0,96.0,3.0,504.0,1.0,32.0,1.0,168.0,1024.0,32.0,5376.0,1.0,168.0,28224.0
1.0,25.0,10.0,1.0,25.0,1.0,585.0,625.0,250.0,25.0,625.0,25.0,14625.0,100.0,10.0,250.0,10.0,5850.0,1.0,25.0,1.0,585.0,625.0,25.0,14625.0,1.0,585.0,342225.0
1.0,52.0,6.0,1.0,28.0,1.0,668.0,2704.0,312.0,52.0,1456.0,52.0,34736.0,36.0,6.0,168.0,6.0,4008.0,1.0,28.0,1.0,668.0,784.0,28.0,18704.0,1.0,668.0,446224.0
1.0,3.0,0.0,2.0,56.0,1.0,214.0,9.0,0.0,6.0,168.0,3.0,642.0,0.0,0.0,0.0,0.0,0.0,4.0,112.0,2.0,428.0,3136.0,56.0,11984.0,1.0,214.0,45796.0
1.0,34.0,6.0,1.0,39.0,1.0,341.0,1156.0,204.0,34.0,1326.0,34.0,11594.0,36.0,6.0,234.0,6.0,2046.0,1.0,39.0,1.0,341.0,1521.0,39.0,13299.0,1.0,341.0,116281.0
1.0,49.0,9.0,2.0,46.0,1.0,489.0,2401.0,441.0,98.0,2254.0,49.0,23961.0,81.0,18.0,414.0,9.0,4401.0,4.0,92.0,2.0,978.0,2116.0,46.0,22494.0,1.0,489.0,239121.0
1.0,25.0,1.0,1.0,47.0,1.0,140.0,625.0,25.0,25.0,1175.0,25.0,3500.0,1.0,1.0,47.0,1.0,140.0,1.0,47.0,1.0,140.0,2209.0,47.0,6580.0,1.0,140.0,19600.0
1.0,29.0,10.0,2.0,44.0,0.0,664.0,841.0,290.0,58.0,1276.0,0.0,19256.0,100.0,20.0,440.0,0.0,6640.0,4.0,88.0,0.0,1328.0,1936.0,0.0,29216.0,0.0,0.0,440896.0
1.0,21.0,6.0,2.0,21.0,1.0,467.0,441.0,126.0,42.0,441.0,21.0,9807.0,36.0,12.0,126.0,6.0,2802.0,4.0,42.0,2.0,934.0,441.0,21.0,9807.0,1.0,467.0,218089.0
1.0,36.0,0.0,2.0,28.0,0.0,226.0,1296.0,0.0,72.0,1008.0,0.0,8136.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,452.0,784.0,0.0,6328.0,0.0,0.0,51076.0
1.0,26.0,10.0,1.0,38.0,0.0,203.0,676.0,260.0,26.0,988.0,0.0,5278.0,100.0,10.0,380.0,0.0,2030.0,1.0,38.0,0.0,203.0,1444.0,0.0,7714.0,0.0,0.0,41209.0
1.0,16.0,10.0,2.0,28.0,0.0,76.0,256.0,160.0,32.0,448.0,0.0,1216.0,100.0,20.0,280.0,0.0,760.0,4.0,56.0,0.0,152.0,784.0,0.0,2128.0,0.0,0.0,5776.0
1.0,27.0,7.0,0.0,58.0,1.0,221.0,729.0,189.0,0.0,1566.0,27.0,5967.0,49.0,0.0,406.0,7.0,1547.0,0.0,0.0,0.0,0.0,3364.0,58.0,12818.0,1.0,221.0,48841.0
1.0,7.0,6.0,2.0,21.0,1.0,334.0,49.0,42.0,14.0,147.0,7.0,2338.0,36.0,12.0,126.0,6.0,2004.0,4.0,42.0,2.0,668.0,441.0,21.0,7014.0,1.0,334.0,111556.0
1.0,7.0,2.0,1.0,31.0,1.0,305.0,49.0,14.0,7.0,217.0,7.0,2135.0,4.0,2.0,62.0,2.0,610.0,1.0,31.0,1.0,305.0,961.0,31.0,9455.0,1.0,305.0,93025.0
1.0,34.0,3.0,0.0,61.0,1.0,473.0,1156.0,102.0,0.0,2074.0,34.0,16082.0,9.0,0.0,183.0,3.0,1419.0,0.0,0.0,0.0,0.0,3721.0,61.0,28853.0,1.0,473.0,223729.0
1.0,15.0,10.0,2.0,64.0,1.0,482.0,225.0,150.0,30.0,960.0,15.0,7230.0,100.0,20.0,640.0,10.0,4820.0,4.0,128.0,2.0,964.0,4096.0,64.0,30848.0,1.0,482.0,232324.0
1.0,45.0,2.0,0.0,48.0,1.0,641.0,2025.0,90.0,0.0,2160.0,45.0,28845.0,4.0,0.0,96.0,2.0,1282.0,0.0,0.0,0.0,0.0,2304.0,48.0,30768.0,1.0,641.0,410881.0
1.0,9.0,1.0,2.0,46.0,0.0,51.0,81.0,9.0,18.0,414.0,0.0,459.0,1.0,2.0,46.0,0.0,51.0,4.0,92.0,0.0,102.0,2116.0,0.0,2346.0,0.0,0.0,2601.0
1.0,10.0,7.0,2.0,54.0,0.0,601.0,100.0,70.0,20.0,540.0,0.0,6010.0,49.0,14.0,378.0,0.0,4207.0,4.0,108.0,0.0,1202.0,2916.0,0.0,32454.0,0.0,0.0,361201.0
1.0,46.0,7.0,0.0,45.0,1.0,426.0,2116.0,322.0,0.0,2070.0,46.0,19596.0,49.0,0.0,315.0,7.0,2982.0,0.0,0.0,0.0,0.0,2025.0,45.0,19170.0,1.0,426.0,181476.0
1.0,52.0,6.0,0.0,35.0,1.0,329.0,2704.0,312.0,0.0,1820.0,52.0,17108.0,36.0,0.0,210.0,6.0,1974.0,0.0,0.0,0.0,0.0,1225.0,35.0,11515.0,1.0,329.0,108241.0
1.0,49.0,7.0,2.0,60.0,0.0,669.0,2401.0,343.0,98.0,2940.0,0.0,32781.0,49.0,14.0,420.0,0.0,4683.0,4.0,120.0,0.0,1338.0,3600.0,0.0,40140.0,0.0,0.0,447561.0
1.0,59.0,6.0,0.0,59.0,1.0,534.0,3481.0,354.0,0.0,3481.0,59.0,31506.0,36.0,0.0,354.0,6.0,3204.0,0.0,0.0,0.0,0.0,3481.0,59.0,31506.0,1.0,534.0,285156.0
1.0,43.0,7.0,0.0,48.0,0.0,488.0,1849.0,301.0,0.0,2064.0,0.0,20984.0,49.0,0.0,336.0,0.0,3416.0,0.0,0.0,0.0,0.0,2304.0,0.0,23424.0,0.0,0.0,238144.0
1.0,25.0,4.0,2.0,62.0,0.0,180.0,625.0,100.0,50.0,1550.0,0.0,4500.0,16.0,8.0,248.0,0.0,720.0,4.0,124.0,0.0,360.0,3844.0,0.0,11160.0,0.0,0.0,32400.0
1.0,5.0,8.0,1.0,35.0,0.0,10.0,25.0,40.0,5.0,175.0,0.0,50.0,64.0,8.0,280.0,0.0,80.0,1.0,35.0,0.0,10.0,1225.0,0.0,350.0,0.0,0.0,100.0
1.0,15.0,1.0,2.0,37.0,1.0,284.0,225.0,15.0,30.0,555.0,15.0,4260.0,1.0,2.0,37.0,1.0,284.0,4.0,74.0,2.0,568.0,1369.0,37.0,10508.0,1.0,284.0,80656.0
1.0,58.0,5.0,1.0,26.0,1.0,262.0,3364.0,290.0,58.0,1508.0,58.0,15196.0,25.0,5.0,130.0,5.0,1310.0,1.0,26.0,1.0,262.0,676.0,26.0,6812.0,1.0,262.0,68644.0
1.0,1.0,10.0,2.0,19.0,0.0,621.0,1.0,10.0,2.0,19.0,0.0,621.0,100.0,20.0,190.0,0.0,6210.0,4.0,38.0,0.0,1242.0,361.0,0.0,11799.0,0.0,0.0,385641.0
1.0,51.0,0.0,1.0,45.0,1.0,705.0,2601.0,0.0,51.0,2295.0,51.0,35955.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,705.0,2025.0,45.0,31725.0,1.0,705.0,497025.0
1.0,41.0,9.0,1.0,60.0,0.0,601.0,1681.0,369.0,41.0,2460.0,0.0,24641.0,81.0,9.0,540.0,0.0,5409.0,1.0,60.0,0.0,601.0,3600.0,0.0,36060.0,0.0,0.0,361201.0
1.0,13.0,6.0,0.0,18.0,0.0,145.0,169.0,78.0,0.0,234.0,0.0,1885.0,36.0,0.0,108.0,0.0,870.0,0.0,0.0,0.0,0.0,324.0,0.0,2610.0,0.0,0.0,21025.0
1.0,48.0,6.0,2.0,23.0,0.0,115.0,2304.0,288.0,96.0,1104.0,0.0,5520.0,36.0,12.0,138.0,0.0,690.0,4.0,46.0,0.0,230.0,529.0,0.0,2645.0,0.0,0.0,13225.0
1.0,57.0,9.0,2.0,69.0,0.0,78.0,3249.0,513.0,114.0,3933.0,0.0,4446.0,81.0,18.0,621.0,0.0,702.0,4.0,138.0,0.0,156.0,4761.0,0.0,5382.0,0.0,0.0,6084.0
1.0,41.0,0.0,2.0,26.0,1.0,508.0,1681.0,0.0,82.0,1066.0,41.0,20828.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,2.0,1016.0,676.0,26.0,13208.0,1.0,508.0,258064.0
1.0,10.0,1.0,0.0,27.0,0.0,209.0,100.0,10.0,0.0,270.0,0.0,2090.0,1.0,0.0,27.0,0.0,209.0,0.0,0.0,0.0,0.0,729.0,0.0,5643.0,0.0,0.0,43681.0
1.0,58.0,2.0,0.0,63.0,0.0,159.0,3364.0,116.0,0.0,3654.0,0.0,9222.0,4.0,0.0,126.0,0.0,318.0,0.0,0.0,0.0,0.0,3969.0,0.0,10017.0,0.0,0.0,25281.0
1.0,30.0,4.0,0.0,62.0,0.0,124.0,900.0,120.0,0.0,1860.0,0.0,3720.0,16.0,0.0,248.0,0.0,496.0,0.0,0.0,0.0,0.0,3844.0,0.0,7688.0,0.0,0.0,15376.0
1.0,52.0,2.0,0.0,23.0,0.0,576.0,2704.0,104.0,0.0,1196.0,0.0,29952.0,4.0,0.0,46.0,0.0,1152.0,0.0,0.0,0.0,0.0,529.0,0.0,13248.0,0.0,0.0,331776.0
1.0,6.0,10.0,0.0,53.0,0.0,231.0,36.0,60.0,0.0,318.0,0.0,1386.0,100.0,0.0,530.0,0.0,2310.0,0.0,0.0,0.0,0.0,2809.0,0.0,12243.0,0.0,0.0,53361.0
1.0,51.0,4.0,1.0,21.0,0.0,17.0,2601.0,204.0,51.0,1071.0,0.0,867.0,16.0,4.0,84.0,0.0,68.0,1.0,21.0,0.0,17.0,441.0,0.0,357.0,0.0,0.0,289.0
1.0,22.0,3.0,0.0,65.0,0.0,337.0,484.0,66.0,0.0,1430.0,0.0,7414.0,9.0,0.0,195.0,0.0,1011.0,0.0,0.0,0.0,0.0,4225.0,0.0,21905.0,0.0,0.0,113569.0
1.0,2.0,5.0,1.0,40.0,0.0,508.0,4.0,10.0,2.0,80.0,0.0,1016.0,25.0,5.0,200.0,0.0,2540.0,1.0,40.0,0.0,508.0,1600.0,0.0,20320.0,0.0,0.0,258064.0
1.0,9.0,3.0,1.0,49.0,1.0,631.0,81.0,27.0,9.0,441.0,9.0,5679.0,9.0,3.0,147.0,3.0,1893.0,1.0,49.0,1.0,631.0,2401.0,49.0,30919.0,1.0,631.0,398161.0
1.0,15.0,0.0,2.0,67.0,1.0,611.0,225.0,0.0,30.0,1005.0,15.0,9165.0,0.0,0.0,0.0,0.0,0.0,4.0,134.0,2.0,1222.0,4489.0,67.0,40937.0,1.0,611.0,373321.0
